0.0,0.005479452054794521,0.04199999999999933
0.0,0.0136986301369863,0.041971644621643094
0.0,0.01643835616438356,0.041962964624376056
0.0,0.019178082191780823,0.041954139418396146
0.0,0.021917808219178082,0.04194516900467735
0.0,0.024657534246575342,0.041924060390111574
0.0,0.03287671232876712,0.041907835292408734
0.0,0.03561643835616438,0.04189813885513389
0.0,0.038356164383561646,0.041888297216289144
0.0,0.0410958904109589,0.041878310376957106
0.0,0.043835616438356165,0.04185562404899834
0.0,0.052054794520547946,0.041836911037003544
0.0,0.0547945205479452,0.041826198212059885
0.0,0.057534246575342465,0.04181534019346955
0.0,0.06027397260273973,0.04180433698242899
0.0,0.06301369863013699,0.041780222865592416
0.0,0.07123287671232877,0.041758872238244774
0.0,0.07397260273972603,0.041747143083453876
0.0,0.07671232876712329,0.04173526874372413
0.0,0.07945205479452055,0.04172324922036404
0.0,0.0821917808219178,0.04169785724686868
0.0,0.09041095890410959,0.04167371931734158
0.0,0.09315068493150686,0.0416609738960102
0.0,0.0958904109589041,0.0416480832992315
0.0,0.09863013698630137,0.041635047528426956
0.0,0.10136986301369863,0.04160852763738643
0.0,0.1095890410958904,0.04158145273389762
0.0,0.11232876712328767,0.04156769111481769
0.0,0.11506849315068493,0.041553784330564815
0.0,0.1178082191780822,0.04153973238267345
0.0,0.12054794520547946,0.04151223451928508
0.0,0.12876712328767123,0.04148207298590325
0.0,0.13150684931506848,0.041467295243349245
0.0,0.13424657534246576,0.0414523723466813
0.0,0.136986301369863,0.041437304297544185
0.0,0.13972602739726028,0.04140897841228167
0.0,0.14794520547945206,0.041375580609732
0.0,0.1506849315068493,0.04135978682346102
0.0,0.15342465753424658,0.04134384789491879
0.0,0.15616438356164383,0.041327763825860425
0.0,0.1589041095890411,0.04129875987366235
0.0,0.16712328767123288,0.04126197618013545
0.0,0.16986301369863013,0.04124516643538885
0.0,0.1726027397260274,0.04123449210538397
0.0,0.17534246575342466,0.04121735290283798
0.0,0.1780821917808219,0.041200066994728245
0.0,0.1863013698630137,0.04114732905613449
0.0,0.18904109589041096,0.041129456344970255
0.0,0.1917808219178082,0.041111436937921575
0.0,0.19452054794520549,0.04109327083697542
0.0,0.19726027397260273,0.041074958044131075
0.0,0.2054794520547945,0.04101913953446261
0.0,0.20821917808219179,0.041000239994358256
0.0,0.21095890410958903,0.04098119377260422
0.0,0.2136986301369863,0.04096200087129465
0.0,0.21643835616438356,0.04094266129254654
0.0,0.22465753424657534,0.0408837625130437
0.0,0.2273972602739726,0.040863836245997646
0.0,0.23013698630136986,0.040843763312323735
0.0,0.2328767123287671,0.040823543714232066
0.0,0.2356164383561644,0.04080317745394944
0.0,0.24383561643835616,0.040741198722469625
0.0,0.2465753424657534,0.040720245836016064
